price,built_at,year,dong,apart,month,date,area,floor,gu,latitude,longitude
"119,000",2011,2020,신도림동,디큐브시티,2,7,105.45,12,구로구,37.5096815,126.8903362
"68,750",2001,2020,신도림동,대림2,2,8,59.9,1,구로구,37.5051603,126.8818551
"87,000",2003,2020,신도림동,대림e-편한세상6,2,8,84.816,8,구로구,37.5051603,126.8818551
"96,000",1999,2020,신도림동,동아1,2,8,84.908,6,구로구,37.5108733,126.8834248
"87,500",1999,2020,신도림동,동아1,2,11,59.978,14,구로구,37.5108733,126.8834248
"76,500",1992,2020,신도림동,우성1,2,11,73.18,6,구로구,37.5115399,126.8860912
"89,700",2000,2020,신도림동,동아3,2,11,60,8,구로구,37.5095183,126.884195
"109,000",2000,2020,신도림동,동아3,3,5,84.99,6,구로구,37.5095183,126.884195
"89,900",1999,2020,신도림동,대림1,3,6,84.95,24,구로구,37.5057794,126.880714
"59,000",2006,2020,신도림동,신도림팰러티움,3,6,84.62,11,구로구,37.5039574,126.881814
"120,000",1999,2020,신도림동,동아1,3,6,169.199,18,구로구,37.5108733,126.8834248
"87,800",2006,2020,신도림동,SK VIEW,3,7,84.99,2,구로구,37.5069016,126.886619
"73,300",1999,2020,신도림동,대림1,3,9,59.9,2,구로구,37.5057794,126.880714
"59,800",2006,2020,신도림동,신도림팰러티움,3,9,84.94,18,구로구,37.5039574,126.881814
"58,500",1987,2020,신도림동,미성,3,16,52.45,9,구로구,37.5072702,126.8764944
"74,700",2001,2020,신도림동,대림2,3,18,59.9,13,구로구,37.5051603,126.8818551
"59,800",1987,2020,신도림동,미성,3,21,52.45,10,구로구,37.5072702,126.8764944
"138,000",2011,2020,신도림동,디큐브시티,4,1,128.41,37,구로구,37.5096815,126.8903362
"46,500",1987,2020,신도림동,미성,4,3,37.91,11,구로구,37.5072702,126.8764944
"103,000",2000,2020,신도림동,동아3,4,11,84.99,3,구로구,37.5095183,126.884195
"148,000",2003,2020,신도림동,대림e-편한세상4,4,14,117.74,10,구로구,37.509591,126.8859348
"81,500",2007,2020,신도림동,신도림3차푸르지오,4,15,82.8,19,구로구,37.5068182,126.8840082
"92,800",2006,2020,신도림동,SK VIEW,4,16,84.98,11,구로구,37.5069016,126.886619
"83,800",2001,2020,신도림동,대림2,4,18,84.95,1,구로구,37.5051603,126.8818551
"73,000",1999,2020,신도림동,대림1,4,30,59.9,26,구로구,37.5057794,126.880714
"81,700",2007,2020,신도림동,신도림3차푸르지오,4,30,82.8,6,구로구,37.5068182,126.8840082
"64,800",1987,2020,신도림동,미성,4,30,66.03,4,구로구,37.5072702,126.8764944
"75,000",2001,2020,신도림동,대림2,5,4,59.9,14,구로구,37.5051603,126.8818551
"76,000",1999,2020,신도림동,대림1,5,5,59.9,6,구로구,37.5057794,126.880714
"95,000",2001,2020,신도림동,대림2,5,6,84.95,13,구로구,37.5051603,126.8818551
"83,000",1993,2020,신도림동,우성3,5,6,84.75,10,구로구,37.5131508,126.8841746
"107,500",2000,2020,신도림동,동아3,5,6,84.99,8,구로구,37.5095183,126.884195
"125,000",2003,2020,신도림동,대림e-편한세상4,5,8,84.78,22,구로구,37.509591,126.8859348
"97,000",1999,2020,신도림동,대림1,5,9,101.48,10,구로구,37.5057794,126.880714
"79,000",1994,2020,신도림동,우성5,5,9,79.56,8,구로구,37.5127682,126.883701
"77,000",1999,2020,신도림동,대림1,5,9,59.93,14,구로구,37.5057794,126.880714
"75,000",1999,2020,신도림동,대림1,5,11,59.9,9,구로구,37.5057794,126.880714
"93,000",2000,2020,신도림동,동아2,6,2,84.908,6,구로구,37.5084224,126.8868674
"101,500",2000,2020,신도림동,동아2,6,3,84.908,3,구로구,37.5084224,126.8868674
"89,900",1999,2020,신도림동,대림1,6,4,84.95,24,구로구,37.5057794,126.880714
"117,000",1999,2020,신도림동,동아1,6,4,169.199,18,구로구,37.5108733,126.8834248
"87,500",2000,2020,신도림동,동아3,6,5,60,25,구로구,37.5095183,126.884195
"87,000",1993,2020,신도림동,우성3,6,5,84.75,8,구로구,37.5131508,126.8841746
"87,000",1993,2020,신도림동,우성3,6,5,84.75,8,구로구,37.5131508,126.8841746
"78,500",1994,2020,신도림동,우성5,6,5,79.56,7,구로구,37.5127682,126.883701
"49,500",1987,2020,신도림동,미성,6,6,37.91,9,구로구,37.5072702,126.8764944
"79,500",1994,2020,신도림동,우성5,6,6,79.56,8,구로구,37.5127682,126.883701
"104,000",2000,2020,신도림동,동아2,7,1,84.908,7,구로구,37.5084224,126.8868674
"96,000",1996,2020,신도림동,우성2,7,1,84.82,7,구로구,37.5121231,126.8854523
"78,500",1994,2020,신도림동,우성5,7,1,59.91,4,구로구,37.5127682,126.883701
"98,500",2001,2020,신도림동,대림2,7,2,84.95,6,구로구,37.5051603,126.8818551
"147,500",2003,2020,신도림동,대림e-편한세상4,7,2,117.74,11,구로구,37.509591,126.8859348
"107,000",2003,2020,신도림동,대림e-편한세상5,7,2,84.789,11,구로구,37.5051603,126.8818551
"104,000",2003,2020,신도림동,대림e-편한세상5,7,2,84.789,5,구로구,37.5051603,126.8818551
"73,000",1999,2020,신도림동,현대홈타운아파트,7,2,64.23,3,구로구,37.5119287,126.8843135
"92,500",1999,2020,신도림동,현대홈타운아파트,7,2,84.69,6,구로구,37.5119287,126.8843135
"105,500",1999,2020,신도림동,동아1,7,2,84.908,21,구로구,37.5108733,126.8834248
"62,500",2006,2020,신도림동,신도림팰러티움,8,1,84.94,14,구로구,37.5039574,126.881814
"64,500",1987,2020,신도림동,미성,8,8,52.45,4,구로구,37.5072702,126.8764944
"95,000",2003,2020,신도림동,대림e-편한세상6,8,8,84.816,9,구로구,37.5051603,126.8818551
"85,900",1987,2020,신도림동,미성,8,8,83.67,13,구로구,37.5072702,126.8764944
"81,000",1999,2020,신도림동,대림1,8,10,59.9,23,구로구,37.5057794,126.880714
"39,000",2018,2020,신도림동,신도림 아르디에,8,10,39.92,8,구로구,37.5073174,126.8874818
"60,000",2006,2020,신도림동,신도림팰러티움,8,10,84.62,3,구로구,37.5039574,126.881814
"50,500",1987,2020,신도림동,미성,8,10,37.91,11,구로구,37.5072702,126.8764944
"79,900",1999,2020,신도림동,대림1,8,10,59.9,23,구로구,37.5057794,126.880714
"80,000",1999,2020,신도림동,대림1,8,10,59.9,8,구로구,37.5057794,126.880714
"79,800",1997,2020,신도림동,신성은하수,9,2,84.42,13,구로구,37.5075682,126.8872578
"78,000",2001,2020,신도림동,대림2,9,7,59.88,8,구로구,37.5051603,126.8818551
"94,000",2011,2020,신도림동,디큐브시티,9,7,59.88,8,구로구,37.50904,126.889424
"109,000",2000,2020,신도림동,동아2,9,7,84.908,25,구로구,37.5084224,126.8868674
"94,900",2001,2020,신도림동,대림3,9,7,84.51,7,구로구,37.5070598,126.8779944
"79,500",2001,2020,신도림동,대림2,9,10,59.88,14,구로구,37.5051603,126.8818551
"120,000",2001,2020,신도림동,대림2,9,12,134.99,7,구로구,37.5051603,126.8818551
"132,000",2008,2020,신도림동,신도림2차푸르지오,9,12,121.24,7,구로구,37.5106974,126.889291
"50,000",1987,2020,신도림동,미성,9,12,37.91,2,구로구,37.5072702,126.8764944
"97,500",2000,2020,신도림동,동아3,9,14,60,21,구로구,37.5095183,126.884195
"109,000",2001,2020,신도림동,대림2,10,5,84.95,23,구로구,37.5051603,126.8818551
"89,900",2000,2020,신도림동,동아3,10,5,60,1,구로구,37.5095183,126.884195
"126,000",1999,2020,신도림동,대림1,10,6,134.99,14,구로구,37.5057794,126.880714
"52,500",1987,2020,신도림동,미성,10,6,37.91,2,구로구,37.5072702,126.8764944
"132,000",1999,2020,신도림동,동아1,10,6,169.199,12,구로구,37.5108733,126.8834248
"83,700",1999,2020,신도림동,대림1,10,8,59.88,8,구로구,37.5057794,126.880714
"107,500",2001,2020,신도림동,대림2,10,9,84.95,19,구로구,37.5051603,126.8818551
"98,000",2006,2020,신도림동,SK VIEW,10,10,84.96,16,구로구,37.5069016,126.886619
"98,000",2006,2020,신도림동,SK VIEW,10,10,84.96,16,구로구,37.5069016,126.886619
"58,000",2006,2020,신도림동,신도림팰러티움,10,12,84.95,20,구로구,37.5039574,126.881814
"91,300",1999,2020,신도림동,동아1,11,3,59.978,12,구로구,37.5108733,126.8834248
"119,500",2011,2020,신도림동,디큐브시티,11,3,84.96,19,구로구,37.50904,126.889424
"98,000",2003,2020,신도림동,대림e-편한세상6,11,3,84.816,17,구로구,37.5051603,126.8818551
"97,500",2000,2020,신도림동,동아3,11,3,60,12,구로구,37.5095183,126.884195
"91,300",1999,2020,신도림동,동아1,11,3,59.978,12,구로구,37.5108733,126.8834248
"141,500",2011,2020,신도림동,디큐브시티,11,6,128.41,21,구로구,37.50904,126.889424
"97,000",2000,2020,신도림동,동아3,11,11,60,18,구로구,37.5095183,126.884195
"99,000",2000,2020,신도림동,동아3,11,11,60,9,구로구,37.5095183,126.884195
"98,000",2003,2020,신도림동,대림e-편한세상6,11,12,84.816,3,구로구,37.5051603,126.8818551
"160,000",2011,2020,신도림동,디큐브시티,11,12,128.41,38,구로구,37.5096815,126.8903362
"110,500",2001,2020,신도림동,대림2,12,1,84.95,13,구로구,37.5051603,126.8818551
"114,900",2003,2020,신도림동,대림e-편한세상5,12,1,84.789,15,구로구,37.5051603,126.8818551
"88,000",2000,2020,신도림동,동아2,12,1,59.595,17,구로구,37.5084224,126.8868674
"86,800",2000,2020,신도림동,동아2,12,1,59.595,15,구로구,37.5084224,126.8868674
"100,000",1999,2020,신도림동,동아1,12,1,59.978,14,구로구,37.5108733,126.8834248
"76,800",2001,2020,신도림동,대림2,12,1,59.9,1,구로구,37.5051603,126.8818551
"93,000",2000,2020,신도림동,동아2,12,2,59.595,19,구로구,37.5084224,126.8868674
"129,500",1999,2020,신도림동,대림1,12,3,134.99,10,구로구,37.5057794,126.880714
"105,000",1996,2020,신도림동,우성2,12,3,84.82,12,구로구,37.5121231,126.8854523
"84,800",1999,2020,신도림동,대림1,12,4,59.88,23,구로구,37.5057794,126.880714
"77,500",1997,2021,신도림동,신성은하수,1,1,59.88,11,구로구,37.5075682,126.8872578
"88,500",1999,2021,신도림동,대림1,1,4,59.88,4,구로구,37.5057794,126.880714
"149,000",2011,2021,신도림동,디큐브시티,1,4,128.41,42,구로구,37.50904,126.889424
"139,500",2003,2021,신도림동,대림e-편한세상4,1,4,84.78,17,구로구,37.509591,126.8859348
"99,900",1999,2021,신도림동,동아1,1,4,59.978,23,구로구,37.5108733,126.8834248
"89,950",1999,2021,신도림동,대림1,1,11,59.93,11,구로구,37.5057794,126.880714
"59,000",1987,2021,신도림동,미성,1,11,37.91,7,구로구,37.5072702,126.8764944
"100,000",2000,2021,신도림동,동아3,1,12,84.99,15,구로구,37.5095183,126.884195
"102,500",2000,2021,신도림동,동아3,1,14,60,25,구로구,37.5095183,126.884195
"116,500",2006,2021,신도림동,SK VIEW,1,15,84.98,19,구로구,37.5069016,126.886619
"109,700",1996,2021,신도림동,우성2,2,1,84.82,5,구로구,37.5121231,126.8854523
"136,800",2004,2021,신도림동,대림e-편한세상7,2,2,84.928,5,구로구,37.5085124,126.8828971
"105,000",1999,2021,신도림동,동아1,2,3,59.978,18,구로구,37.5108733,126.8834248
"143,000",2000,2021,신도림동,동아2,2,8,112.354,8,구로구,37.5084224,126.8868674
"77,000",2006,2021,신도림동,신도림팰러티움,2,9,84.62,25,구로구,37.5039574,126.881814
"93,000",1999,2021,신도림동,대림1,2,10,59.88,18,구로구,37.5057794,126.880714
"123,500",2003,2021,신도림동,대림e-편한세상5,2,15,84.789,7,구로구,37.5051603,126.8818551
"132,500",1999,2021,신도림동,대림1,2,16,101.48,15,구로구,37.5057794,126.880714
"114,000",1996,2021,신도림동,우성2,2,20,84.82,9,구로구,37.5121231,126.8854523
"114,000",1996,2021,신도림동,우성2,2,20,84.82,9,구로구,37.5121231,126.8854523
"64,000",1987,2021,신도림동,미성,3,1,37.91,11,구로구,37.5072702,126.8764944
"115,000",2003,2021,신도림동,대림e-편한세상5,3,1,84.789,2,구로구,37.5051603,126.8818551
"120,000",2001,2021,신도림동,대림2,3,2,84.95,12,구로구,37.5051603,126.8818551
"95,000",1987,2021,신도림동,미성,3,2,83.67,10,구로구,37.5072702,126.8764944
"71,000",1987,2021,신도림동,미성,3,2,52.45,10,구로구,37.5072702,126.8764944
"115,000",1993,2021,신도림동,우성3,3,3,84.75,3,구로구,37.5131508,126.8841746
"168,000",2003,2021,신도림동,대림e-편한세상4,3,3,117.74,5,구로구,37.509591,126.8859348
"94,000",1999,2021,신도림동,대림1,3,4,59.9,20,구로구,37.5057794,126.880714
"111,000",1999,2021,신도림동,대림1,3,5,84.95,3,구로구,37.5057794,126.880714
"145,000",2003,2021,신도림동,대림e-편한세상4,3,6,84.78,3,구로구,37.509591,126.8859348
"168,500",2003,2021,신도림동,대림e-편한세상4,4,2,117.74,14,구로구,37.509591,126.8859348
"140,000",2004,2021,신도림동,대림e-편한세상7,4,6,84.928,10,구로구,37.5085124,126.8828971
"70,000",1993,2021,신도림동,우성3,4,7,84.75,9,구로구,37.5131508,126.8841746
"141,000",2000,2021,신도림동,동아3,4,8,138.412,4,구로구,37.5095183,126.884195
"84,000",1987,2021,신도림동,미성,4,8,66.03,2,구로구,37.5072702,126.8764944
"95,400",1999,2021,신도림동,대림1,4,9,59.9,4,구로구,37.5057794,126.880714
"126,000",1999,2021,신도림동,동아1,4,9,84.908,23,구로구,37.5108733,126.8834248
"126,000",1999,2021,신도림동,동아1,4,9,84.908,23,구로구,37.5108733,126.8834248
"95,000",1987,2021,신도림동,미성,4,14,83.67,11,구로구,37.5072702,126.8764944
"114,000",2001,2021,신도림동,대림3,4,16,84.51,14,구로구,37.5070598,126.8779944
"133,000",2000,2021,신도림동,동아3,5,4,84.99,15,구로구,37.5095183,126.884195
"96,000",1999,2021,신도림동,대림1,5,6,59.88,17,구로구,37.5057794,126.880714
"205,000",2003,2021,신도림동,대림e-편한세상4,5,6,161.63,24,구로구,37.509591,126.8859348
"124,000",2001,2021,신도림동,대림2,5,6,84.95,13,구로구,37.5051603,126.8818551
"127,500",2003,2021,신도림동,대림e-편한세상5,5,8,84.789,16,구로구,37.5051603,126.8818551
"166,800",2003,2021,신도림동,대림e-편한세상4,5,10,117.74,9,구로구,37.509591,126.8859348
"149,000",2011,2021,신도림동,디큐브시티,5,11,84.96,37,구로구,37.50904,126.889424
"169,000",2003,2021,신도림동,대림e-편한세상4,5,12,117.74,13,구로구,37.509591,126.8859348
"137,700",2004,2021,신도림동,대림e-편한세상7,5,14,84.928,15,구로구,37.5085124,126.8828971
"103,000",1999,2021,신도림동,동아1,5,15,59.978,15,구로구,37.5108733,126.8834248
"152,300",2003,2021,신도림동,대림e-편한세상4,6,2,84.78,11,구로구,37.509591,126.8859348
"129,700",2000,2021,신도림동,동아2,6,3,84.908,7,구로구,37.5084224,126.8868674
"148,000",1999,2021,신도림동,동아1,6,4,169.199,1,구로구,37.5108733,126.8834248
"131,000",1999,2021,신도림동,동아1,6,6,84.908,8,구로구,37.5108733,126.8834248
"169,500",2003,2021,신도림동,대림e-편한세상4,6,7,117.74,7,구로구,37.509591,126.8859348
"93,650",1999,2021,신도림동,대림1,6,8,59.88,21,구로구,37.5057794,126.880714
"104,700",2000,2021,신도림동,동아2,6,11,59.595,7,구로구,37.5084224,126.8868674
"130,000",2004,2021,신도림동,대림e-편한세상7,6,12,84.928,3,구로구,37.5085124,126.8828971
"99,000",1994,2021,신도림동,우성5,6,14,79.56,9,구로구,37.5127682,126.883701
"100,800",1994,2021,신도림동,우성5,6,15,79.56,9,구로구,37.5127682,126.883701
"107,000",2007,2021,신도림동,신도림3차푸르지오,7,3,90.08,19,구로구,37.5068182,126.8840082
"155,000",2000,2021,신도림동,동아3,7,5,138.412,8,구로구,37.5095183,126.884195
"84,000",1997,2021,신도림동,신성은하수,7,6,59.88,15,구로구,37.5075682,126.8872578
"54,700",2004,2021,구로동,성삼하이츠,7,1,78.88,6,구로구,37.4955697,126.892591
"65,000",1998,2021,구로동,구일우성,7,2,59.44,20,구로구,37.489518,126.875999
"12,500",2013,2021,구로동,비즈트위트 오렌지,7,2,15.54,3,구로구,37.5020967,126.8917298
"73,500",2006,2021,구로동,한일유앤아이,7,2,84.962,2,구로구,37.4865032,126.87585
"54,000",2004,2021,구로동,우리유앤미,7,2,59.45,3,구로구,37.4964861,126.8817031
"77,500",1998,2021,구로동,구일우성,7,2,84.49,7,구로구,37.489518,126.875999
"53,000",1998,2021,구로동,구로두산,7,3,44.64,10,구로구,37.4892371,126.8892026
"15,835",2013,2020,가산동,가산지웰에스테이트,1,2,16.26,15,금천구,37.477285,126.8910397
"22,000",2003,2020,가산동,백운한비치(가),1,6,65.03,7,금천구,37.4727669,126.8883976
"30,400",2005,2020,가산동,드림캐슬2차,1,8,84.6,6,금천구,37.4724465,126.8896183
"50,500",1998,2020,가산동,두산,1,9,59.84,20,금천구,37.4753222,126.8922582
"45,000",1998,2020,가산동,두산,1,10,59.84,12,금천구,37.4753222,126.8922582
"49,250",1998,2020,가산동,두산,1,15,59.84,6,금천구,37.4753222,126.8922582
"59,800",1998,2020,가산동,두산,1,18,84.9,7,금천구,37.4753222,126.8922582
"60,000",1998,2020,가산동,두산,1,18,84.9,20,금천구,37.4753222,126.8922582
"59,700",1998,2020,가산동,두산,1,20,84.9,12,금천구,37.4753222,126.8922582
"66,000",1998,2020,가산동,두산,1,22,134.95,8,금천구,37.4753222,126.8922582
"59,500",1998,2020,가산동,두산,2,1,101.67,25,금천구,37.4753222,126.8922582
"51,750",1998,2020,가산동,두산,2,1,59.84,14,금천구,37.4753222,126.8922582
"59,800",1998,2020,가산동,두산,2,3,84.9,13,금천구,37.4753222,126.8922582
"8,500",2014,2020,가산동,비즈트위트바이올렛5차,2,5,12.1,13,금천구,37.478058,126.8896228
"49,950",1998,2020,가산동,두산,2,11,59.84,4,금천구,37.4753222,126.8922582
"32,500",1995,2020,가산동,덕산,2,13,59.97,5,금천구,37.4766554,126.8960356
"53,500",1998,2020,가산동,두산,2,13,59.84,20,금천구,37.4753222,126.8922582
"37,000",1998,2020,가산동,삼익,2,14,84.69,2,금천구,37.4728781,126.893036
"59,800",1998,2020,가산동,두산,2,15,84.9,3,금천구,37.4753222,126.8922582
"32,200",1998,2020,가산동,삼익,2,15,59.94,1,금천구,37.4728781,126.893036
"31,250",1998,2020,가산동,삼익,3,5,59.94,1,금천구,37.4728781,126.893036
"55,000",1998,2020,가산동,두산,3,9,59.84,24,금천구,37.4753222,126.8922582
"35,980",1995,2020,가산동,덕산,3,12,59.97,7,금천구,37.4766554,126.8960356
"65,000",1998,2020,가산동,두산,3,18,84.9,12,금천구,37.4753222,126.8922582
"51,500",1998,2020,가산동,두산,3,21,59.84,25,금천구,37.4753222,126.8922582
"61,000",1998,2020,가산동,두산,3,23,84.9,17,금천구,37.4753222,126.8922582
"10,000",2013,2020,가산동,가산양우내안에애플,3,27,12.04,14,금천구,37.4788408,126.8913955
"10,000",2013,2020,가산동,가산양우내안에애플,3,27,12.04,14,금천구,37.4788408,126.8913955
"13,000",2013,2020,가산동,가산양우내안에애플,3,28,12.04,15,금천구,37.4788408,126.8913955
"13,000",2013,2020,가산동,가산양우내안에애플,3,28,12.04,15,금천구,37.4788408,126.8913955
"11,500",2013,2020,가산동,가산양우내안에애플,4,3,12.04,9,금천구,37.4788408,126.8913955
"11,500",2014,2020,가산동,비즈트위트바이올렛5차,4,4,12.19,8,금천구,37.478058,126.8896228
"11,000",2014,2020,가산동,비즈트위트바이올렛5차,4,15,12.19,12,금천구,37.478058,126.8896228
"8,500",2014,2020,가산동,비즈트위트바이올렛5차,4,28,12.1,8,금천구,37.478058,126.8896228
"54,500",1998,2020,가산동,두산,4,30,59.84,16,금천구,37.4753222,126.8922582
"43,000",2006,2020,독산동,을미월드힐,4,1,84.87,4,금천구,37.4785442,126.9014239
"29,600",1997,2020,독산동,목화102,4,4,59.96,3,금천구,37.4766,126.9044237
"57,000",1991,2020,독산동,한신아파트,4,6,89.46,12,금천구,37.4531005,126.8910929
"40,000",2002,2020,독산동,금천현대,4,6,59.82,17,금천구,37.4625204,126.8902608
"24,000",1990,2020,독산동,독산주공14단지,4,9,38.64,11,금천구,37.460435,126.8862592
"51,000",1998,2020,가산동,두산,5,4,59.84,4,금천구,37.4753222,126.8922582
"30,500",2005,2020,가산동,드림캐슬2차,5,4,84.6,3,금천구,37.4724465,126.8896183
"59,000",1998,2020,가산동,두산,5,6,134.95,4,금천구,37.4753222,126.8922582
"50,000",1998,2020,가산동,두산,5,6,59.84,4,금천구,37.4753222,126.8922582
"65,500",1998,2020,가산동,두산,5,6,84.9,25,금천구,37.4753222,126.8922582
"55,000",1998,2020,가산동,두산,5,11,59.84,6,금천구,37.4753222,126.8922582
"8,500",2014,2020,가산동,비즈트위트바이올렛5차,5,11,12.1,9,금천구,37.478058,126.8896228
"25,500",2001,2020,가산동,원평5차,5,17,62.53,3,금천구,37.4735723,126.8871477
"37,700",1998,2020,가산동,삼익,5,18,59.94,9,금천구,37.4728781,126.893036
"9,800",2013,2020,가산동,가산양우내안에애플,5,22,12.04,12,금천구,37.4788408,126.8913955
"69,000",1998,2020,가산동,두산,6,3,134.95,14,금천구,37.4753222,126.8922582
"56,800",1998,2020,가산동,두산,6,7,59.84,14,금천구,37.4753222,126.8922582
"64,000",1998,2020,가산동,두산,6,8,84.9,7,금천구,37.4753222,126.8922582
"49,000",1998,2020,가산동,두산,6,8,59.84,4,금천구,37.4753222,126.8922582
"56,500",1998,2020,가산동,두산,6,9,59.84,8,금천구,37.4753222,126.8922582
"67,000",1998,2020,가산동,두산,6,9,134.95,11,금천구,37.4753222,126.8922582
"56,000",1998,2020,가산동,두산,6,9,59.84,10,금천구,37.4753222,126.8922582
"34,000",2003,2020,가산동,백운한비치,6,11,72.8,2,금천구,37.4727669,126.8883976
"62,300",1998,2020,가산동,두산,6,12,84.9,16,금천구,37.4753222,126.8922582
"9,800",2013,2020,가산동,가산양우내안에애플,6,12,12.04,12,금천구,37.4788408,126.8913955
"15,500",2013,2020,가산동,가산지웰에스테이트,7,1,15.52,8,금천구,37.477285,126.8910397
"13,000",2014,2020,가산동,비즈트위트바이올렛5차,7,1,12.19,8,금천구,37.478058,126.8896228
"55,000",1998,2020,가산동,두산,7,2,59.84,3,금천구,37.4753222,126.8922582
"51,800",1998,2020,가산동,두산,7,5,59.84,1,금천구,37.4753222,126.8922582
"70,500",1998,2020,가산동,두산,7,6,101.67,18,금천구,37.4753222,126.8922582
"12,500",2013,2020,가산동,가산양우내안에애플,7,6,12.04,14,금천구,37.4788408,126.8913955
"57,000",1998,2020,가산동,두산,7,7,59.84,12,금천구,37.4753222,126.8922582
"13,500",2014,2020,가산동,비즈트위트바이올렛5차,7,8,12.31,10,금천구,37.478058,126.8896228
"9,150",2014,2020,가산동,비즈트위트바이올렛5차,7,8,12.19,13,금천구,37.478058,126.8896228
"9,150",2014,2020,가산동,비즈트위트바이올렛5차,7,8,12.19,13,금천구,37.478058,126.8896228
"65,000",1998,2020,가산동,두산,8,3,84.9,2,금천구,37.4753222,126.8922582
"32,000",1995,2020,가산동,덕산,8,7,59.97,2,금천구,37.4766554,126.8960356
"46,500",1998,2020,가산동,삼익,8,10,59.94,18,금천구,37.4728781,126.893036
"60,500",1998,2020,가산동,두산,8,14,59.84,2,금천구,37.4753222,126.8922582
"13,500",2014,2020,가산동,비즈트위트바이올렛5차,8,14,12.31,10,금천구,37.478058,126.8896228
"10,000",2014,2020,가산동,비즈트위트바이올렛5차,8,18,12.19,9,금천구,37.478058,126.8896228
"9,500",2013,2020,가산동,가산양우내안에애플,8,27,12.04,12,금천구,37.4788408,126.8913955
"12,000",2013,2020,가산동,가산양우내안에애플,8,27,12.04,12,금천구,37.4788408,126.8913955
"11,500",2014,2020,가산동,비즈트위트바이올렛5차,8,29,12.19,15,금천구,37.478058,126.8896228
"77,800",1998,2020,가산동,두산,8,31,134.95,5,금천구,37.4753222,126.8922582
"11,500",2014,2020,가산동,비즈트위트바이올렛5차,9,4,12.19,8,금천구,37.478058,126.8896228
"10,000",2014,2020,가산동,비즈트위트바이올렛5차,9,7,12.19,10,금천구,37.478058,126.8896228
"11,000",2014,2020,가산동,비즈트위트바이올렛5차,9,18,12.19,8,금천구,37.478058,126.8896228
"10,000",2014,2020,가산동,비즈트위트바이올렛5차,9,21,12.19,9,금천구,37.478058,126.8896228
"11,300",2014,2020,가산동,비즈트위트바이올렛5차,9,23,12.19,8,금천구,37.478058,126.8896228
"10,500",2014,2020,가산동,비즈트위트바이올렛5차,9,23,12.19,8,금천구,37.478058,126.8896228
"54,000",1990,2020,독산동,독산주공14단지,9,2,59.22,10,금천구,37.460435,126.8862592
"30,000",1990,2020,독산동,독산주공14단지,9,3,44.94,6,금천구,37.460435,126.8862592
"124,000",2016,2020,독산동,금천롯데캐슬 골드파크1차,9,3,101.8228,2,금천구,37.459489,126.8950137
"26,700",1997,2020,독산동,목화102,9,4,59.96,1,금천구,37.4766,126.9044237
"13,500",2014,2020,가산동,비즈트위트바이올렛5차,10,13,12.31,9,금천구,37.478058,126.8896228
"59,000",1998,2020,가산동,두산,10,15,59.84,18,금천구,37.4753222,126.8922582
"10,200",2014,2020,가산동,비즈트위트바이올렛5차,10,15,13.34,13,금천구,37.478058,126.8896228
"32,000",2005,2020,가산동,드림캐슬2차,10,17,84.6,6,금천구,37.4724465,126.8896183
"32,000",2005,2020,가산동,드림캐슬2차,10,17,84.6,6,금천구,37.4724465,126.8896183
"68,800",1998,2020,가산동,두산,10,22,84.9,11,금천구,37.4753222,126.8922582
"10,000",2014,2020,가산동,비즈트위트바이올렛5차,10,25,12.19,13,금천구,37.478058,126.8896228
"68,800",1998,2020,가산동,두산,10,26,84.9,11,금천구,37.4753222,126.8922582
"9,000",2014,2020,가산동,비즈트위트바이올렛5차,10,26,12.19,12,금천구,37.478058,126.8896228
"70,000",1998,2020,가산동,두산,10,26,101.67,25,금천구,37.4753222,126.8922582
"55,000",1998,2020,가산동,두산,11,2,134.95,20,금천구,37.4753222,126.8922582
"10,550",2013,2020,가산동,가산양우내안에애플,11,2,12.04,14,금천구,37.4788408,126.8913955
"58,200",1998,2020,가산동,두산,11,4,59.84,25,금천구,37.4753222,126.8922582
"56,500",1998,2020,가산동,두산,11,5,59.84,3,금천구,37.4753222,126.8922582
"64,000",1998,2020,가산동,두산,11,9,59.84,23,금천구,37.4753222,126.8922582
"69,700",1998,2020,가산동,두산,11,11,84.9,7,금천구,37.4753222,126.8922582
"10,550",2013,2020,가산동,가산양우내안에애플,11,13,12.04,10,금천구,37.4788408,126.8913955
"13,000",2013,2020,가산동,가산지웰에스테이트,11,13,16.26,14,금천구,37.477285,126.8910397
"11,000",2014,2020,가산동,비즈트위트바이올렛5차,11,19,12.19,9,금천구,37.478058,126.8896228
"11,000",2014,2020,가산동,비즈트위트바이올렛5차,11,23,12.19,9,금천구,37.478058,126.8896228
"49,500",2008,2020,가산동,해찬행복드림,12,1,84.76,8,금천구,37.4736556,126.8939287
"12,500",2013,2020,가산동,가산양우내안에애플,12,3,12.04,16,금천구,37.4788408,126.8913955
"9,500",2014,2020,가산동,비즈트위트바이올렛5차,12,4,12.19,15,금천구,37.478058,126.8896228
"59,900",1998,2020,가산동,두산,12,8,59.84,5,금천구,37.4753222,126.8922582
"81,000",1998,2020,가산동,두산,12,11,134.95,2,금천구,37.4753222,126.8922582
"9,900",2014,2020,가산동,비즈트위트바이올렛5차,12,11,13.34,9,금천구,37.478058,126.8896228
"11,440",2014,2020,가산동,비즈트위트바이올렛5차,12,14,12.19,8,금천구,37.478058,126.8896228
